,station_id,has_kiosk,capacity,legacy_id,external_id,lat,rental_methods,eightd_has_key_dispenser,eightd_station_services,station_type,electric_bike_surcharge_waiver,name,short_name,lon,region_id,address,rack_model,dockless_bikes_parking_zone_capacity,region_code,client_station_id,target_bike_capacity
21,a3a9f76a-a135-11e9-9cda-0a87ae2ba916,True,15,290,a3a9f76a-a135-11e9-9cda-0a87ae2ba916,41.921525,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Kedzie Ave & Palmer Ct,13292,-87.707322,,,,,,,
22,a3a565b1-a135-11e9-9cda-0a87ae2ba916,True,19,108,a3a565b1-a135-11e9-9cda-0a87ae2ba916,41.87184,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Halsted St & Polk St,TA1307000121,-87.64664,,,,,,,
23,a3b2862e-a135-11e9-9cda-0a87ae2ba916,True,11,578,a3b2862e-a135-11e9-9cda-0a87ae2ba916,41.751785,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Bennett Ave & 79th St,16970,-87.578496,,,,,,,
24,a3b477ac-a135-11e9-9cda-0a87ae2ba916,True,15,655,a3b477ac-a135-11e9-9cda-0a87ae2ba916,41.979851,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Hoyne Ave & Balmoral Ave,655,-87.681932,,,,,,,
25,a60781db-2bec-4a15-a4a2-363297aefcec,True,15,678,a60781db-2bec-4a15-a4a2-363297aefcec,41.76160543804394,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Halsted St & 73rd St,20244,-87.64416097666071,,,,,,,
26,a3b48c07-a135-11e9-9cda-0a87ae2ba916,True,19,659,a3b48c07-a135-11e9-9cda-0a87ae2ba916,41.895501,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Leavitt St & Chicago Ave,18058,-87.682017,,,,,,,
27,a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,True,15,129,a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,41.857556,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Blue Island Ave & 18th St,13135,-87.661535,,,,,,,
28,a3a75885-a135-11e9-9cda-0a87ae2ba916,True,23,183,a3a75885-a135-11e9-9cda-0a87ae2ba916,41.901315,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,-87.677409,,,,,,,
29,a3a497b6-a135-11e9-9cda-0a87ae2ba916,True,19,60,a3a497b6-a135-11e9-9cda-0a87ae2ba916,41.9105780349,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Dayton St & North Ave,13058,-87.6494219288,,,,,,,
30,a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,True,11,280,a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,41.8378,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Morgan St & 31st St,TA1308000046,-87.65114,,,,,,,
31,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,True,19,458,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,41.98974251144,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Broadway & Thorndale Ave,15575,-87.6601406209,,,,,,,
32,a3aae35a-a135-11e9-9cda-0a87ae2ba916,True,15,335,a3aae35a-a135-11e9-9cda-0a87ae2ba916,41.831379,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Calumet Ave & 35th St,13345,-87.618034,,,,,,,
33,a3a5a9d0-a135-11e9-9cda-0a87ae2ba916,True,19,121,a3a5a9d0-a135-11e9-9cda-0a87ae2ba916,41.802562,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Blackstone Ave & Hyde Park Blvd,13398,-87.590368,,,,,,,
34,a3b00b3a-a135-11e9-9cda-0a87ae2ba916,True,15,501,a3b00b3a-a135-11e9-9cda-0a87ae2ba916,41.93190196886,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Richmond St & Diversey Ave,15645,-87.7011951301,,,,,,,
35,a3a614ad-a135-11e9-9cda-0a87ae2ba916,True,31,142,a3a614ad-a135-11e9-9cda-0a87ae2ba916,41.894503,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,McClurg Ct & Erie St,KA1503000041,-87.617854,,,,,,,
36,a3a3f0c6-a135-11e9-9cda-0a87ae2ba916,True,15,28,a3a3f0c6-a135-11e9-9cda-0a87ae2ba916,41.91468,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Larrabee St & Menomonee St,TA1306000007,-87.64332,,,,,,,
37,a3af460f-a135-11e9-9cda-0a87ae2ba916,True,19,463,a3af460f-a135-11e9-9cda-0a87ae2ba916,41.978030622486564,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Clark St & Berwyn Ave,KA1504000146,-87.66856491565704,,,,,,,
38,a3a795d7-a135-11e9-9cda-0a87ae2ba916,True,19,197,a3a795d7-a135-11e9-9cda-0a87ae2ba916,41.882134,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Michigan Ave & Madison St,13036,-87.625125,,,,,,,
39,759171ce-f355-4740-948d-e14bb8f7dc0e,True,15,704,759171ce-f355-4740-948d-e14bb8f7dc0e,41.65186780228521,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Avenue O & 134th St,20214,-87.53967136144637,,,,,,,
40,ff21c158-de98-46c6-9ef7-7082bdb7c634,True,15,732,ff21c158-de98-46c6-9ef7-7082bdb7c634,41.64850076266409,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Hegewisch Metra Station,20215,-87.54608988761902,,,,,,,
41,a3a854bf-a135-11e9-9cda-0a87ae2ba916,True,15,236,a3a854bf-a135-11e9-9cda-0a87ae2ba916,41.907626,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Sedgwick St & Schiller St,TA1307000143,-87.638566,,,,,,,
42,a3ac9d43-a135-11e9-9cda-0a87ae2ba916,True,23,374,a3ac9d43-a135-11e9-9cda-0a87ae2ba916,41.89841768945,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Western Ave & Walton St,KA1504000103,-87.6865960164,,,,,,,
43,a3b01a86-a135-11e9-9cda-0a87ae2ba916,True,15,504,a3b01a86-a135-11e9-9cda-0a87ae2ba916,41.92463247165,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Campbell Ave & Fullerton Ave,15648,-87.6893070063,,,,,,,
44,a3a97a01-a135-11e9-9cda-0a87ae2ba916,True,15,265,a3a97a01-a135-11e9-9cda-0a87ae2ba916,41.822985,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Cottage Grove Ave & Oakwood Blvd,TA1308000038,-87.6071,,,,,,,
45,a3afb401-a135-11e9-9cda-0a87ae2ba916,True,15,484,a3afb401-a135-11e9-9cda-0a87ae2ba916,41.95400483876,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Monticello Ave & Irving Park Rd,KA1504000139,-87.7191281797,,,,,,,
46,a3b22d3d-a135-11e9-9cda-0a87ae2ba916,True,11,561,a3b22d3d-a135-11e9-9cda-0a87ae2ba916,41.785861065132,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Damen Ave & 59th St,561,-87.67414391040802,,,,,,,
47,792ceba0-564f-4a2c-bcb5-90da781ffeef,True,15,690,792ceba0-564f-4a2c-bcb5-90da781ffeef,41.7218499,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,State St & 95th St,20104,-87.6228544,,,,,,,
48,a3b3915a-a135-11e9-9cda-0a87ae2ba916,True,19,631,a3b3915a-a135-11e9-9cda-0a87ae2ba916,41.877618,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Malcolm X College,631,-87.673895,,,,,,,
49,a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,True,7,281,a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,41.84847,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Western Ave & 24th St,TA1309000003,-87.685109,,,,,,,
50,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,True,15,277,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,41.891072,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Ashland Ave & Grand Ave,13434,-87.666611,,,,,,,
51,a3a859c4-a135-11e9-9cda-0a87ae2ba916,True,19,237,a3a859c4-a135-11e9-9cda-0a87ae2ba916,41.842052,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,MLK Jr Dr & 29th St,TA1307000139,-87.617,,,,,,,
52,a3b23785-a135-11e9-9cda-0a87ae2ba916,True,11,563,a3b23785-a135-11e9-9cda-0a87ae2ba916,41.779374,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Ashland Ave & 63rd St,16948,-87.664843,,,,,,,
53,a3b47cbc-a135-11e9-9cda-0a87ae2ba916,True,15,656,a3b47cbc-a135-11e9-9cda-0a87ae2ba916,41.885951,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Damen Ave & Walnut (Lake) St,KA17018054,-87.677009,,,,,,,
54,a3afbe2e-a135-11e9-9cda-0a87ae2ba916,True,15,486,a3afbe2e-a135-11e9-9cda-0a87ae2ba916,41.95434085219,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Oakley Ave & Irving Park Rd,KA1504000158,-87.6860796243,,,,,,,
55,a3a99d47-a135-11e9-9cda-0a87ae2ba916,True,23,273,a3a99d47-a135-11e9-9cda-0a87ae2ba916,41.857813,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Michigan Ave & 18th St,13150,-87.62455,,,,,,,
56,a3a48d5c-a135-11e9-9cda-0a87ae2ba916,True,23,58,a3a48d5c-a135-11e9-9cda-0a87ae2ba916,41.91643342912655,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Elston Ave & Cortland St,TA1305000039,-87.66674637794495,,,,,,,
57,a3b2c87c-a135-11e9-9cda-0a87ae2ba916,True,15,591,a3b2c87c-a135-11e9-9cda-0a87ae2ba916,41.94707089418471,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Kilbourn Ave & Milwaukee Ave,16994,-87.74000823497772,,,,,,,
58,a3b2be3a-a135-11e9-9cda-0a87ae2ba916,True,11,589,a3b2be3a-a135-11e9-9cda-0a87ae2ba916,41.954468,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Milwaukee Ave & Cuyler Ave,16991,-87.749594,,,,,,,
59,a3ad13e4-a135-11e9-9cda-0a87ae2ba916,True,11,401,a3ad13e4-a135-11e9-9cda-0a87ae2ba916,41.842733,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Shields Ave & 28th Pl,15443,-87.635491,,,,,,,
60,a3b4399a-a135-11e9-9cda-0a87ae2ba916,True,15,643,a3b4399a-a135-11e9-9cda-0a87ae2ba916,41.892048,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Smith Park,643,-87.689397,,,,,,,
61,a3ac35ed-a135-11e9-9cda-0a87ae2ba916,True,11,352,a3ac35ed-a135-11e9-9cda-0a87ae2ba916,41.77351755125,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Jeffery Blvd & 67th St,KA1503000030,-87.5771428255,,,,,,,
62,a3a965b2-a135-11e9-9cda-0a87ae2ba916,True,15,261,a3a965b2-a135-11e9-9cda-0a87ae2ba916,41.871514,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Hermitage Ave & Polk St,13080,-87.669886,,,,,,,
63,a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,True,15,367,a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,41.83068856472101,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Racine Ave & 35th St,15446,-87.65621066093445,,,,,,,
64,a3a3a282-a135-11e9-9cda-0a87ae2ba916,True,35,13,a3a3a282-a135-11e9-9cda-0a87ae2ba916,41.932418,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Wilton Ave & Diversey Pkwy,TA1306000014,-87.652705,,,,,,,
65,a3ad4d1b-a135-11e9-9cda-0a87ae2ba916,True,15,413,a3ad4d1b-a135-11e9-9cda-0a87ae2ba916,41.81409271048,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Woodlawn Ave & Lake Park Ave,KA1503000065,-87.5970051479,,,,,,,
66,a3b13836-a135-11e9-9cda-0a87ae2ba916,True,11,537,a3b13836-a135-11e9-9cda-0a87ae2ba916,41.880708,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Kenton Ave & Madison St,537,-87.741018,,,,,,,
67,a3a62fc9-a135-11e9-9cda-0a87ae2ba916,True,15,147,a3a62fc9-a135-11e9-9cda-0a87ae2ba916,41.845687,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Indiana Ave & 26th St,TA1307000005,-87.622481,,,,,,,
68,a3b419d9-a135-11e9-9cda-0a87ae2ba916,True,15,637,a3b419d9-a135-11e9-9cda-0a87ae2ba916,41.895634,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Wood St & Chicago Ave,637,-87.672069,,,,,,,
69,a3a80512-a135-11e9-9cda-0a87ae2ba916,True,19,219,a3a80512-a135-11e9-9cda-0a87ae2ba916,41.915983,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Damen Ave & Cortland St,13133,-87.677335,,,,,,,
70,a3b148bf-a135-11e9-9cda-0a87ae2ba916,True,11,540,a3b148bf-a135-11e9-9cda-0a87ae2ba916,41.880207,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Laramie Ave & Madison St,540,-87.755337,,,,,,,
71,a3b24701-a135-11e9-9cda-0a87ae2ba916,True,11,a3b24701-a135-11e9-9cda-0a87ae2ba916,a3b24701-a135-11e9-9cda-0a87ae2ba916,41.759274039331224,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Damen Ave & 74th St,16951,-87.67363429069519,,,,,,,
72,a3aaa68b-a135-11e9-9cda-0a87ae2ba916,True,19,323,a3aaa68b-a135-11e9-9cda-0a87ae2ba916,41.969517,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Sheridan Rd & Lawrence Ave,TA1309000041,-87.654691,,,,,,,
73,a3acb1de-a135-11e9-9cda-0a87ae2ba916,True,11,378,a3acb1de-a135-11e9-9cda-0a87ae2ba916,41.88445395657,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,California Ave & Lake St,15666,-87.6962981368,,,,,,,
74,a3a3b202-a135-11e9-9cda-0a87ae2ba916,True,15,16,a3a3b202-a135-11e9-9cda-0a87ae2ba916,41.90985465216731,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Paulina Ave & North Ave,TA1305000037,-87.66993016004562,,,,,,,
75,a3a59ec3-a135-11e9-9cda-0a87ae2ba916,True,19,119,a3a59ec3-a135-11e9-9cda-0a87ae2ba916,41.88592,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Ashland Ave & Lake St,13073,-87.66717,,,,,,,
76,a3af2737-a135-11e9-9cda-0a87ae2ba916,True,15,457,a3af2737-a135-11e9-9cda-0a87ae2ba916,41.990860448125574,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Clark St & Elmdale Ave,KA1504000148,-87.66972362995148,,,,,,,
77,a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,True,11,135,a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,41.85377981072743,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Halsted St & 21st St,13162,-87.6466029882431,,,,,,,
78,a3a3b731-a135-11e9-9cda-0a87ae2ba916,True,23,17,a3a3b731-a135-11e9-9cda-0a87ae2ba916,41.903119,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Honore St & Division St,TA1305000034,-87.673935,,,,,,,
79,a3a72012-a135-11e9-9cda-0a87ae2ba916,True,11,172,a3a72012-a135-11e9-9cda-0a87ae2ba916,41.90230870122,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Rush St & Cedar St,KA1504000133,-87.627690528,,,,,,,
80,a3b222fc-a135-11e9-9cda-0a87ae2ba916,True,11,559,a3b222fc-a135-11e9-9cda-0a87ae2ba916,41.794228,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Racine Ave & Garfield Blvd,559,-87.655073,,,,,,,
81,a3a3e67b-a135-11e9-9cda-0a87ae2ba916,True,31,26,a3a3e67b-a135-11e9-9cda-0a87ae2ba916,41.890847040623804,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,New St & Illinois St,TA1306000013,-87.61861681938171,,,,,,,
82,a3b13e66-a135-11e9-9cda-0a87ae2ba916,True,11,538,a3b13e66-a135-11e9-9cda-0a87ae2ba916,41.872131,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Cicero Ave & Flournoy St,16912,-87.746619,,,,,,,
83,a3ad7636-a135-11e9-9cda-0a87ae2ba916,True,11,421,a3ad7636-a135-11e9-9cda-0a87ae2ba916,41.79342945658,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,MLK Jr Dr & 56th St,KA1503000073,-87.6158532619,,,,,,,
84,a3af5d1c-a135-11e9-9cda-0a87ae2ba916,True,15,467,a3af5d1c-a135-11e9-9cda-0a87ae2ba916,42.0085943972,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Western Ave & Lunt Ave,RP-005,-87.6904922389,,,,,,,
85,a3b2d7d9-a135-11e9-9cda-0a87ae2ba916,True,11,594,a3b2d7d9-a135-11e9-9cda-0a87ae2ba916,41.805661,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Western Blvd & 48th Pl,594,-87.683392,,,,,,,
86,a3ae87fa-a135-11e9-9cda-0a87ae2ba916,True,23,451,a3ae87fa-a135-11e9-9cda-0a87ae2ba916,42.00104377979,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Sheridan Rd & Loyola Ave,RP-009,-87.6611982433,,,,,,,
87,a3acea44-a135-11e9-9cda-0a87ae2ba916,True,11,393,a3acea44-a135-11e9-9cda-0a87ae2ba916,41.76550800581,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Calumet Ave & 71st St,15599,-87.616917925,,,,,,,
88,a3a547b8-a135-11e9-9cda-0a87ae2ba916,True,15,101,a3a547b8-a135-11e9-9cda-0a87ae2ba916,41.78091096424803,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,63rd St Beach,15491,-87.57632374763489,,,,,,,
89,a3b11480-a135-11e9-9cda-0a87ae2ba916,True,11,530,a3b11480-a135-11e9-9cda-0a87ae2ba916,41.887832,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Laramie Ave & Kinzie St,530,-87.755527,,,,,,,
90,a3b0fae6-a135-11e9-9cda-0a87ae2ba916,True,15,525,a3b0fae6-a135-11e9-9cda-0a87ae2ba916,42.012701,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Glenwood Ave & Touhy Ave,525,-87.666058,,,,,,,
91,a3a82c6c-a135-11e9-9cda-0a87ae2ba916,True,23,227,a3a82c6c-a135-11e9-9cda-0a87ae2ba916,41.94815,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Southport Ave & Waveland Ave,13235,-87.66394,,,,,,,
92,a3a5700b-a135-11e9-9cda-0a87ae2ba916,True,27,110,a3a5700b-a135-11e9-9cda-0a87ae2ba916,41.893992,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Dearborn St & Erie St,13045,-87.629318,,,,,,,
93,a3a96aca-a135-11e9-9cda-0a87ae2ba916,True,11,262,a3a96aca-a135-11e9-9cda-0a87ae2ba916,41.827059,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Halsted St & 37th St,TA1307000161,-87.64572,,,,,,,
94,a3a4ac3f-a135-11e9-9cda-0a87ae2ba916,True,27,67,a3a4ac3f-a135-11e9-9cda-0a87ae2ba916,41.9256018819,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Sheffield Ave & Fullerton Ave,TA1306000016,-87.6537080423,,,,,,,
95,a3aa4017-a135-11e9-9cda-0a87ae2ba916,True,15,304,a3aa4017-a135-11e9-9cda-0a87ae2ba916,41.949074,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Broadway & Waveland Ave,13325,-87.648636,,,,,,,
96,a3a62566-a135-11e9-9cda-0a87ae2ba916,True,19,145,a3a62566-a135-11e9-9cda-0a87ae2ba916,41.8985866514,"['KEY', 'CREDITCARD', 'TRANSITCARD']",False,[],classic,False,Mies van der Rohe Way & Chestnut St,15529,-87.6219152258,,,,,,,
